ID Cliente,Cantidad Estimada (cajas),Categoría Recomendada Nombre,Producto Recomendado Nombre
6017,3.0,COLAS,Coca-Cola E 1Lt NR Pet 12B
6018,1.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
6021,1.0,BEBIDAS DE FRUTA,JDV Nrja Choice 300ml NR Pet 12B
6023,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
6025,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
6026,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
6030,1.0,COLAS,Coca-Cola 300 ml NR Pet 12B
6035,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
6052,4.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
6053,4.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
6054,3.0,SABORES,Fiora Harmony Fresa 300 ml NR Pet 12B
6057,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6063,1.0,ISOTÓNICOS,Powerade Mzn Clear 500 ml NR Pet 12B
6073,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
6074,1.0,SABORES,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
6076,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
6081,4.0,BEBIDAS DE FRUTA,D.Valle TT Pack Drz 1Lts NR 6B 3.0
6084,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6085,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
6086,4.0,BEBIDAS DE FRUTA,JDV Nrja Choice 3 Lts NR Pet 6B
6097,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
6103,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
6105,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6117,5.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
6118,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
6124,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
6126,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
6134,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
6140,3.0,BEBIDAS DE FRUTA,JDV Nrja Choice 1.75 Lts NR Pet 6B
6143,1.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6152,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
6153,2.0,TÉ,Fuze Tea Negro 3.0 300ml RetVid 24B(V)
6160,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
6161,5.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
6166,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6167,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
6170,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
6172,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
6173,3.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
6176,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6180,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6187,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
6197,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
620,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6202,2.0,SABORES,Sprite Harmony 300 ml NR Pet 12B
6204,1.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
622,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
636,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
643,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
660,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
684,3.0,COLAS,Coca-Cola E 1Lt NR Pet 12B
715,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
740,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
744,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
793,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
84,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
844,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
846,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
849,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
855,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
864,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
880,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
898,1.0,ISOTÓNICOS,Powerade Uva Sverde 1L NR Pet 6B
910,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
911,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
914,4.0,SABORES,Fanta Harmony Nrj 1.35 Lts NR Pet 12B
915,3.0,BEBIDAS DE FRUTA,JDV Nrja Choice 1.75 Lts NR Pet 6B
930,3.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
944,2.0,BEBIDAS DE FRUTA,D.Valle TT Pack Drz 1Lts NR 6B 3.0
951,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
953,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
956,1.0,ISOTÓNICOS,Powerade Frutas 1L NR Pet 6B
994,15.0,COLAS,Coca-Cola E 1Lt NR Pet 12B
998,2.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
216,0.0,COLAS,Coca-Cola E 1Lt NR Pet 12B
2289,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
2695,6.0,SABORES,Sprite Harmony 1.35 Lts NR Pet 12B
2900,0.0,SABORES,Inca Kola Choice 300 ml NR Pet 12B
3103,3.0,BEBIDAS DE FRUTA,JDV Nrja Choice 1.75 Lts NR Pet 6B
3194,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
3914,22.0,COLAS,Coca-Cola E 3 Lts NR 6B
3924,7.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
4006,0.0,COLAS,Coca-Cola E 1Lt NR Pet 12B
4226,0.0,COLAS,Coca-Cola E 1Lt NR Pet 12B
4268,10.0,COLAS,Coca-Cola SA KZ 2 Lts Ret-Pet 9B TAC
4629,3.0,BEBIDAS DE FRUTA,JDV Nrja Choice 1.75 Lts NR Pet 6B
4662,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
5230,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
5234,1.0,BEBIDAS DE FRUTA,D.Valle TT Pack Drz 1Lts NR 6B 3.0
5314,3.0,COLAS,Coca-Cola E 500 ml NR Pet 12B
5394,1.0,BEBIDAS DE FRUTA,D.Valle TTPack Drz 250ml NR 12B SB 3.0
5586,2.0,ISOTÓNICOS,Powerade Frutas 1L NR Pet 6B
5627,4.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
5973,14.0,COLAS,Coca-Cola SA KZ 1 Lt Ret Vid 12B
6207,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
6211,5.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
6227,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
6237,3.0,BEBIDAS DE FRUTA,JDV Nrj Choice 1.25 Lts vid 12B
6242,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
6244,2.0,TÉ,Fuze Tea Negro 3.0 1.5L NR Pet 6B
6246,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
6256,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
6258,12.0,COLAS,Coca-Cola E 3 Lts NR 6B
3110,7.0,COLAS,Coca-Cola E 1.25 Lts Ret Vid 12B
3566,8.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
3621,2.0,SABORES,Fanta Harmony Nrj 300 ml NR Pet 12B
427,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
429,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
4690,1.0,BEBIDAS DE FRUTA,D.Valle TT Pack Nrj 250ml NR 12B SB 3.0
6282,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
6286,1.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
6290,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
6291,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
6292,12.0,SABORES,Fanta Harmony Nrj 3 Lts NR Pet 6B
6298,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
6299,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
6313,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
6315,1.0,SABORES,Fanta Harmony Nrj 400 ml NR Pet 12B
6332,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
6333,1.0,TÉ,Fuze herb Mng Mzl Choice 500ml NR Pet 6B
6337,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
1949,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
6338,1.0,ISOTÓNICOS,Powerade Frutas 1L NR Pet 6B
6349,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6362,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
6368,0.0,BEBIDAS DE FRUTA,D.Valle TTPack Drz 250ml NR 12B SB 3.0
6369,22.0,COLAS,Coca-Cola E 3 Lts NR 6B
6378,3.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
6379,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6380,3.0,BEBIDAS DE FRUTA,JDV Nrja Choice 1.75 Lts NR Pet 6B
6381,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
6382,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
6389,5.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6399,1.0,ISOTÓNICOS,Powerade Manzana Clear 350 ml NR Pet 12B
6403,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6404,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6407,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
6429,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
6433,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
6435,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
6473,4.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6512,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
6526,1.0,ISOTÓNICOS,Powerade Mzn Clear 500 ml NR Pet 12B
6532,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
6547,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6562,2.0,BEBIDAS DE FRUTA,D.Valle TT Pack Drz 1Lts NR 6B 3.0
6564,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
6570,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6571,1.0,BEBIDAS DE FRUTA,JDV Nrja Choice 300ml NR Pet 12B
6576,5.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6597,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6602,0.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
6605,7.0,AGUA PURIFICADA,Dasani S/G 6.05 Lts NR Pet 4B
6618,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
6629,3.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
6630,0.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
6672,1.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
6691,3.0,SABORES,Sprite Harmony 1.35 Lts NR Pet 12B
6740,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
6752,1.0,SABORES,Fanta Harmony Nrj 300 ml NR Pet 12B
6754,1.0,BEBIDAS DE FRUTA,JDV Nrja Choice 300 ml Ret Vid 24B (V)
6758,1.0,ISOTÓNICOS,Powerade Mzn Clear 500 ml NR Pet 12B
6817,1.0,COLAS,Coca-Cola 300 ml NR Pet 12B
6821,12.0,COLAS,Coca-Cola E 1Lt NR Pet 12B
215,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
2796,3.0,COLAS,Coca-Cola E 500 ml NR Pet 12B
3305,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
6410,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
6454,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
6459,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
6464,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
6519,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
6583,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
6600,3.0,SABORES,Fanta Harmony Nrj 2Lts Ret Pet 9B
6603,12.0,COLAS,Coca-Cola E 3 Lts NR 6B
6610,6.0,COLAS,Coca-Cola E 1Lt NR Pet 12B
6651,9.0,COLAS,Coca-Cola E 3 Lts NR 6B
6673,3.0,COLAS,Coca-Cola E 1Lt NR Pet 12B
6676,7.0,AGUA PURIFICADA,Dasani S/G 300ml NR Pet 12B
6693,2.0,SABORES,Inca Kola Choice 300 ml NR Pet 12B
6706,3.0,COLAS,Coca-Cola SA KZ 300ml NR Pet 12B
6446,4.0,SABORES,Inca Kola Choice 300 ml NR Pet 12B
6461,3.0,BEBIDAS DE FRUTA,JDV Nrja Choice 1.75 Lts NR Pet 6B
6527,1.0,BEBIDAS DE FRUTA,D.Valle TTPack Drz 250ml NR 12B SB 3.0
6544,41.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B Pilot
1386,3.0,COLAS,Coca-Cola E 500 ml NR Pet 12B
2617,2.0,SABORES,Inca-Kola Choice 1L NR Pet 12B
510,22.0,COLAS,Coca-Cola E 3 Lts NR 6B
5790,4.0,BEBIDAS DE FRUTA,JDV Nrja Choice 1.75 Lts NR Pet 6B
6422,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
6460,1.0,BEBIDAS DE FRUTA,D.Valle TTPack Drz 250ml NR 12B SB 3.0
6857,3.0,COLAS,Coca-Cola 300 ml NR Pet 12B
6925,16.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B Pilot
6945,1.0,COLAS,Coca-Cola 300 ml NR Pet 12B
1743,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
323,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
7227,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7265,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7273,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
7283,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7284,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7286,1.0,TÉ,Fuze Tea Negro 3.0 250ml NR Pet 12B
7288,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7290,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
7291,3.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7292,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7293,2.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
7294,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7295,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7296,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7297,3.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7298,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7299,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
7300,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7301,1.0,BEBIDAS DE FRUTA,D.Valle TT Pack Drz 1Lts NR 6B 3.0
7303,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
7304,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7305,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7306,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7307,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
7308,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7309,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
7311,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
7312,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7313,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7314,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7315,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7317,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
7319,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
7320,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
7321,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7322,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7323,1.0,ISOTÓNICOS,Powerade Mzn Clear 500 ml NR Pet 12B
7324,5.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7325,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
7326,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7327,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7328,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
7329,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7330,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
7331,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7332,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7333,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7334,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
7335,3.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
7337,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7338,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7339,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7340,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
7341,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
7342,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
7343,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
7344,2.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
7345,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7346,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7347,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
7348,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7349,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7350,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
7351,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7352,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7353,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
7354,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7355,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7356,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7357,2.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7359,1.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
7360,2.0,BEBIDAS DE FRUTA,D.Valle TT Pack Drz 1Lts NR 6B 3.0
7361,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
7362,5.0,BEBIDAS DE FRUTA,JDV Nrja Choice 950 ml NR Pet 12B
7363,1.0,BEBIDAS ENERGETICAS,Monster Lata 473 ml 4B
7364,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7365,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7366,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7367,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7368,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7369,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7370,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7371,1.0,BEBIDAS DE FRUTA,D.Valle TT Pack Drz 1Lts NR 6B 3.0
7372,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7373,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
7374,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7375,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7376,3.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7377,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
7378,2.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7379,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
7380,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7381,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7382,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
7383,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7384,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7385,1.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
7386,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7388,1.0,ISOTÓNICOS,Powerade Uva Sverde 1L NR Pet 6B
7389,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
7390,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
7391,1.0,ISOTÓNICOS,Powerade Frutas 1L NR Pet 6B
7392,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7393,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7394,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7395,0.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7396,1.0,AGUA MINERAL,DASANI CG MARACUYA 300ml NR PET 12B
7397,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7398,27.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B Pilot
7399,1.0,TÉ,Fuze Tea ColdFill Mgo-Mnll 1 Lts NR 6B
7400,1.0,TÉ,Fuze Tea Negro 3.0 550ml NR Pet 12B
7401,1.0,BEBIDAS ENERGETICAS,Monster Lata Ultra Zero 473 ml 4B
7402,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
7404,2.0,TÉ,Fuze herb Mng Mzl Choice 500ml NR Pet 6B
7405,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
7406,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7407,1.0,SABORES,Fiora Harmony Fresa 300ml RetVid 24B (V)
7408,1.0,TÉ,Fuze Tea Negro 3.0 1L NR Pet 6B
7409,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7410,0.0,AGUA MINERAL,DASANI CG MZN 300ml NR PET 12B
7411,1.0,BEBIDAS ENERGETICAS,MONSTER LATA ULTRA ZERO 473 ML 4B (P.E.)
7412,1.0,BEBIDAS ENERGETICAS,MONSTER LATA 473ml ZERO SUGAR
7413,1.0,BEBIDAS ENERGETICAS,MONSTER LATA MANGO LOCO 473ML 4B
7414,2.0,AGUA PURIFICADA,Dasani S/G 600 ml NR Pet 16B
7415,1.0,AGUA MINERAL,Dasani Mineralizada 500 ml NR Pet 12B
7416,1.0,ISOTÓNICOS,Powerade Mora Azul 1L NR Pet 6B
7417,1.0,ISOTÓNICOS,Powerade Manzana Clear 1L NR Pet 6B
7418,1.0,AGUA PURIFICADA,Dasani S/G 300ml NR Pet 12B
7419,2.0,TÉ,Fuze Tea Negro 3.0 1.5L NR Pet 6B
7421,3.0,AGUA PURIFICADA,Dasani S/G Scap 1.2 Lts NR Pet 12B
